User_ID,Is_Tutor,Country ID,1stTeaching Language,1stTeachingLevel,2ndTeachingLanguage,2ndTeachingLevel,3rdTeachingLanguage,3rdTeachingLevel,4thTeachingLanguage,4thTeachingLevel,5thTeachingLanguage,5thTeachingLevel,6thTeachingLanguage,6thTeachingLevel,7thTeachingLanguage,7thTeachingLevel,8thTeachingLangauge,8thTeachingLevel,1stAlsoSpeaks,1stAlsoLevel,2ndAlsoSpeaks,2ndAlsoLevel,3rdAlsoSpeaks,3rdAlsoLevel,4thAlsoSpeaks,4thAlsoLevel,5thAlsoSpeaks,5thAlsoLevel,6thAlsoSpeaks,6thAlsoLevel,7thAlsoSpeaks,7thAlsoLevel,8thAlsoSpeaks,8thAlsoLevel,9thAlsoSpeaks,9thAlsoLevel,Signed_Up,Total_Sessions,Has_Trial,Trial_Price,Min_Price,Exam_Score,Level
7060978,1,CA,english,7,,,,,,,,,,,,,,,arabic(modernstandard),1,faroese,1,french,1,german,1,italian,1,japanese,1,polish,1,spanish,1,,,2020-02-24T15:33:24+00:00,486,1,200,800,,
7061627,1,GB,english,7,,,,,,,,,,,,,,,bulgarian,1,french,2,german,4,italian,2,polish,1,portuguese,1,russian,1,spanish,5,,,2020-03-05T07:00:50+00:00,110,1,300,1000,,
7062232,1,SY,arabic(levantine),7,,,,,,,,,,,,,,,english,6,other,1,turkish,4,,,,,,,,,,,,,2020-04-23T08:40:15+00:00,92,1,350,800,,
7062438,0,GB,english,7,,,,,,,,,,,,,,,french,3,german,2,other,1,spanish,5,,,,,,,,,,,2020-03-20T11:11:34+00:00,204,1,600,2100,,
7065054,0,ZA,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-05-07T11:29:53+00:00,9,1,300,900,,
7065386,1,CN,chinese,7,chinese(cantonese),7,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-04-28T11:15:54+00:00,59,0,1500,1500,,
7065885,1,CN,chinese,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-02-21T14:51:39+00:00,310,1,300,800,,
7066071,0,GB,english,7,,,,,,,,,,,,,,,french,4,japanese,3,other,1,,,,,,,,,,,,,2020-05-12T03:58:20+00:00,42,1,1000,2000,,
7066210,0,US,english,7,,,,,,,,,,,,,,,german,7,other,1,spanish,3,,,,,,,,,,,,,2020-05-04T03:50:16+00:00,159,0,600,2000,,
7066530,1,IT,english,6,italian,7,,,,,,,,,,,,,french,4,other,1,spanish,5,,,,,,,,,,,,,2020-04-23T11:13:24+00:00,31,0,400,1199,,
7068853,1,IS,icelandic,7,,,,,,,,,,,,,,,english,6,norwegian,6,other,1,,,,,,,,,,,,,2020-03-10T15:03:46+00:00,114,0,0,2500,,
7071876,0,JP,japanese,7,,,,,,,,,,,,,,,chinese,4,english,5,spanish,2,,,,,,,,,,,,,2020-03-05T07:03:11+00:00,1204,1,400,1000,,
7075885,1,CM,english,7,,,,,,,,,,,,,,,french,6,,,,,,,,,,,,,,,,,2020-03-30T07:40:47+00:00,86,1,300,800,,
7076598,0,CA,english,7,,,,,,,,,,,,,,,french,3,other,1,turkish,1,,,,,,,,,,,,,2020-04-17T10:43:48+00:00,31,1,200,800,,
7080201,1,ES,spanish,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2020-04-14T03:24:13+00:00,171,1,450,978,,
7082378,0,ES,spanish,7,,,,,,,,,,,,,,,chinese,6,english,3,other,1,,,,,,,,,,,,,2020-05-11T05:28:59+00:00,64,1,700,1000,,
7082384,1,GB,english,7,,,,,,,,,,,,,,,german,5,other,1,portuguese,1,,,,,,,,,,,,,2020-04-02T11:20:20+00:00,243,1,500,1200,,
7083369,1,TW,chinese,7,english,7,,,,,,,,,,,,,chinese(cantonese),4,chinese(hakka),5,chinese(taiwanese),3,japanese,1,other,1,,,,,,,,,2020-04-07T02:44:58+00:00,189,1,600,950,,
7083594,1,IT,italian,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-03-25T13:04:45+00:00,145,1,200,900,,
7083872,1,ES,spanish,7,,,,,,,,,,,,,,,arabic,1,english,5,french,5,,,,,,,,,,,,,2020-04-28T06:56:03+00:00,242,1,450,1000,,
7085041,1,CN,chinese,7,,,,,,,,,,,,,,,english,5,japanese,1,korean,1,spanish,1,,,,,,,,,,,2020-03-03T09:06:15+00:00,273,1,300,850,,
7085235,1,FR,french,7,,,,,,,,,,,,,,,english,5,portuguese,3,romanian,1,spanish,6,,,,,,,,,,,2020-03-24T03:23:27+00:00,528,1,200,1100,,
7086393,0,EG,arabic,7,,,,,,,,,,,,,,,english,5,other,1,,,,,,,,,,,,,,,2020-03-26T05:36:43+00:00,61,1,300,1000,,
7089860,0,IT,italian,7,,,,,,,,,,,,,,,english,4,german,3,neapolitan(napoletano),5,spanish,5,,,,,,,,,,,2020-04-09T11:02:58+00:00,50,1,400,1000,,
7090348,1,RS,english,6,serbian,7,,,,,,,,,,,,,bosnian,7,,,,,,,,,,,,,,,,,2020-03-17T14:06:49+00:00,440,1,250,500,,
7091190,1,CM,english,7,french,7,,,,,,,,,,,,,other,1,spanish,1,,,,,,,,,,,,,,,2020-03-24T03:23:49+00:00,172,1,300,1000,,
7091557,0,PT,english,6,portuguese,7,,,,,,,,,,,,,french,3,spanish,5,,,,,,,,,,,,,,,2020-04-14T03:24:57+00:00,187,1,450,1200,,
7092126,1,AZ,azerbaijani,7,azeri,7,russian,7,,,,,,,,,,,english,5,polish,1,turkish,4,,,,,,,,,,,,,2020-04-17T06:13:00+00:00,46,1,100,400,,
7092287,0,IT,english,6,french,6,italian,7,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2020-03-17T14:08:59+00:00,175,1,400,1400,,
7095104,0,CN,chinese,7,chinese(cantonese),7,english,6,,,,,,,,,,,chinese(hokkien),7,,,,,,,,,,,,,,,,,2020-03-12T09:55:16+00:00,20,1,500,3000,,
7099227,1,FR,french,7,,,,,,,,,,,,,,,chinese,4,english,6,italian,3,,,,,,,,,,,,,2020-04-21T07:24:47+00:00,42,1,799,1499,,
7099425,1,JP,japanese,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-04-10T07:15:52+00:00,65,1,400,900,,
7099499,0,US,english,7,,,,,,,,,,,,,,,spanish,5,,,,,,,,,,,,,,,,,2020-03-05T02:57:06+00:00,232,1,800,2300,,
7099955,1,NL,dutch,7,,,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-03-17T14:07:40+00:00,118,1,490,1190,,
7100255,1,DE,german,7,turkish,7,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-03-19T13:26:24+00:00,105,1,1100,1800,,
7101386,1,JP,japanese,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-04-29T08:09:31+00:00,72,1,550,1000,,
7101835,1,CZ,czech,7,english,6,,,,,,,,,,,,,other,1,polish,3,portuguese,1,russian,2,slovak,5,,,,,,,,,2020-03-09T15:17:48+00:00,57,1,500,1100,,
7102494,0,GB,english,7,,,,,,,,,,,,,,,other,1,russian,1,,,,,,,,,,,,,,,2020-03-11T15:04:17+00:00,185,1,900,1600,,
7107526,1,GB,english,7,,,,,,,,,,,,,,,chinese,4,,,,,,,,,,,,,,,,,2020-04-17T07:06:20+00:00,149,1,500,1100,,
7108040,0,US,english,7,,,,,,,,,,,,,,,chinese,5,other,1,,,,,,,,,,,,,,,2020-03-13T10:51:48+00:00,267,1,400,1500,,
7112070,0,JP,japanese,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2020-04-10T10:46:53+00:00,32,1,500,1900,,
7112081,0,AU,english,7,,,,,,,,,,,,,,,german,4,other,1,,,,,,,,,,,,,,,2020-05-05T03:47:07+00:00,31,1,500,1100,,
7113314,1,MA,arabic,7,arabic(maghrebi),7,arabic(modernstandard),7,,,,,,,,,,,english,5,french,4,spanish,3,,,,,,,,,,,,,2020-05-08T07:37:08+00:00,59,1,199,799,,
7113928,0,GB,english,7,,,,,,,,,,,,,,,other,1,spanish,3,,,,,,,,,,,,,,,2020-03-16T04:07:59+00:00,134,0,500,1000,,
7115383,0,ZA,english,7,,,,,,,,,,,,,,,afrikaans,5,french,4,other,1,,,,,,,,,,,,,2020-03-18T13:30:19+00:00,163,1,100,1200,,
7117306,1,JP,japanese,7,,,,,,,,,,,,,,,english,4,german,1,,,,,,,,,,,,,,,2020-04-08T07:24:18+00:00,63,1,400,1000,,
7119876,0,LV,english,7,,,,,,,,,,,,,,,chinese,4,german,4,latvian,7,russian,4,,,,,,,,,,,2020-04-17T07:26:36+00:00,112,1,400,1200,,
7120273,0,GB,english,7,,,,,,,,,,,,,,,chinese,4,,,,,,,,,,,,,,,,,2020-04-30T07:46:54+00:00,169,1,400,1400,,
7121187,1,RS,english,6,serbian,7,,,,,,,,,,,,,bosnian,6,other,1,,,,,,,,,,,,,,,2020-03-18T13:31:17+00:00,269,1,150,500,,
7124460,1,AR,spanish,7,,,,,,,,,,,,,,,english,5,portuguese,2,,,,,,,,,,,,,,,2020-04-21T09:32:10+00:00,38,1,350,1200,,
7127458,1,VN,english,6,vietnamese,7,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-03-23T03:36:57+00:00,52,1,500,1050,,
7127899,1,IT,italian,7,,,,,,,,,,,,,,,english,4,french,2,spanish,2,,,,,,,,,,,,,2020-03-24T03:21:16+00:00,336,1,400,1200,,
7129691,0,ES,spanish,7,,,,,,,,,,,,,,,chinese,5,other,1,,,,,,,,,,,,,,,2020-03-28T04:06:53+00:00,182,1,500,1300,,
7130578,1,DE,french,6,german,7,,,,,,,,,,,,,dutch,6,english,6,other,1,polish,1,russian,1,spanish,5,,,,,,,2020-05-06T09:19:50+00:00,104,1,750,1600,,
7133631,0,JP,japanese,7,,,,,,,,,,,,,,,english,6,indonesian,1,italian,3,,,,,,,,,,,,,2020-04-24T10:56:21+00:00,62,1,1000,1700,,
7135041,1,CZ,czech,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-03-30T07:44:45+00:00,40,1,100,600,,
7138717,0,PT,english,6,portuguese,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-07T05:12:52+00:00,260,1,400,1100,,
7140041,1,CN,chinese,7,korean,7,,,,,,,,,,,,,english,4,japanese,4,,,,,,,,,,,,,,,2020-05-05T09:01:38+00:00,118,1,400,800,,
7140154,0,FR,french,7,,,,,,,,,,,,,,,english,6,italian,6,other,1,spanish,1,,,,,,,,,,,2020-03-30T07:37:37+00:00,345,1,900,1700,,
7140625,0,IT,italian,7,,,,,,,,,,,,,,,english,4,french,3,other,1,,,,,,,,,,,,,2020-04-13T11:22:15+00:00,98,1,300,1400,,
7142116,1,IN,english,6,hindi,7,punjabi,7,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2020-04-02T06:14:27+00:00,121,1,400,600,,
7142242,1,CN,chinese,7,,,,,,,,,,,,,,,chinese(other),7,english,6,other,1,,,,,,,,,,,,,2020-04-08T03:00:11+00:00,477,1,500,800,,
7142415,1,IT,italian,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-04-14T07:30:13+00:00,38,1,300,700,,
7142467,1,KR,korean,7,,,,,,,,,,,,,,,english,5,japanese,6,other,1,,,,,,,,,,,,,2020-04-14T03:05:35+00:00,143,1,600,1400,,
7143090,1,FR,french,7,italian,6,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-05-05T11:35:32+00:00,381,1,650,1300,,
7143206,1,TN,arabic,7,english,6,french,6,,,,,,,,,,,arabic(modernstandard),6,chinese(other),2,spanish,3,,,,,,,,,,,,,2020-04-13T05:58:23+00:00,279,1,400,700,,
7145754,0,CN,chinese,7,,,,,,,,,,,,,,,chinese(cantonese),5,english,4,,,,,,,,,,,,,,,2020-03-31T09:29:03+00:00,101,1,390,1000,,
7146190,1,RS,english,6,,,,,,,,,,,,,,,other,1,serbian,7,,,,,,,,,,,,,,,2020-06-01T11:29:36+00:00,0,0,0,400,,
7146374,1,NL,dutch,7,,,,,,,,,,,,,,,english,6,italian,3,,,,,,,,,,,,,,,2020-06-11T08:02:03+00:00,0,1,400,1000,,
7146911,1,IT,german,7,,,,,,,,,,,,,,,english,5,italian,6,other,1,spanish,4,,,,,,,,,,,2020-05-12T11:32:22+00:00,181,1,800,1564,,
7147076,0,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-03-23T03:57:06+00:00,397,1,500,800,,
7147367,0,BE,english,6,french,7,spanish,7,,,,,,,,,,,italian,4,other,1,,,,,,,,,,,,,,,2020-03-31T11:04:18+00:00,332,0,400,1200,,
7147585,0,AU,english,7,,,,,,,,,,,,,,,latvian,5,other,1,russian,1,spanish,2,,,,,,,,,,,2020-05-14T11:12:33+00:00,50,1,500,1800,,
7147600,1,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-03-31T11:07:05+00:00,330,1,350,1800,,
7147613,0,GB,korean,7,,,,,,,,,,,,,,,english,6,other,1,,,,,,,,,,,,,,,2020-06-04T10:55:05+00:00,8,0,200,1200,,
7147655,0,IT,english,6,,,,,,,,,,,,,,,french,4,italian,7,latin,5,other,1,russian,1,,,,,,,,,2020-04-09T10:52:50+00:00,93,1,100,1100,,
7149455,0,GB,english,7,,,,,,,,,,,,,,,georgian,2,,,,,,,,,,,,,,,,,2020-04-29T11:45:31+00:00,66,1,400,1200,,
7149885,0,AU,english,7,,,,,,,,,,,,,,,german,2,other,1,portuguese,5,spanish,4,,,,,,,,,,,2020-05-06T11:28:13+00:00,121,0,0,1090,,
7150009,1,DZ,french,7,,,,,,,,,,,,,,,arabic,6,arabic(maghrebi),6,english,5,other,1,,,,,,,,,,,2020-04-24T03:31:05+00:00,280,1,200,700,,
7150165,1,AU,english,7,,,,,,,,,,,,,,,dutch,3,spanish,2,,,,,,,,,,,,,,,2020-03-30T07:39:11+00:00,231,1,400,1000,,
7150539,1,US,english,7,,,,,,,,,,,,,,,other,1,spanish,2,,,,,,,,,,,,,,,2020-03-25T07:41:12+00:00,242,0,300,800,,
7151006,1,IT,italian,7,persian(farsi),7,,,,,,,,,,,,,dutch,2,english,4,spanish,1,,,,,,,,,,,,,2020-03-31T11:01:03+00:00,32,1,400,1500,,
7153483,0,US,english,7,,,,,,,,,,,,,,,chinese,1,german,1,indonesian,1,japanese,1,korean,1,other,1,portuguese,1,spanish,1,,,2020-05-06T03:27:39+00:00,50,1,1450,3000,,
7153651,1,GB,english,7,,,,,,,,,,,,,,,french,2,other,1,,,,,,,,,,,,,,,2020-03-26T14:41:32+00:00,315,1,750,1600,,
7153777,1,IL,hebrew,7,,,,,,,,,,,,,,,english,5,other,1,,,,,,,,,,,,,,,2020-04-03T11:25:33+00:00,102,0,500,1000,,
7154085,0,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-13T11:23:07+00:00,248,1,250,1300,,
7154912,1,IR,english,6,persian(farsi),7,,,,,,,,,,,,,french,2,,,,,,,,,,,,,,,,,2020-04-16T07:26:53+00:00,315,1,100,450,,
7155892,1,BR,chinese,6,chinese(cantonese),6,portuguese,7,,,,,,,,,,,english,4,spanish,4,,,,,,,,,,,,,,,2020-04-13T14:15:16+00:00,132,1,500,1000,,
7155922,0,CN,chinese,7,,,,,,,,,,,,,,,other,6,,,,,,,,,,,,,,,,,2020-03-31T09:22:02+00:00,142,1,600,1300,,
7157186,0,IT,italian,7,,,,,,,,,,,,,,,english,5,other,1,,,,,,,,,,,,,,,2020-04-08T11:40:23+00:00,194,1,100,1200,,
7157297,1,ES,catalan,7,spanish,7,,,,,,,,,,,,,english,5,hebrew,2,other,1,,,,,,,,,,,,,2020-04-06T04:07:35+00:00,405,1,550,950,,
7157464,1,CO,english,6,spanish,7,,,,,,,,,,,,,italian,1,other,1,,,,,,,,,,,,,,,2020-04-02T07:10:25+00:00,218,1,300,1300,,
7157650,1,DE,german,7,,,,,,,,,,,,,,,english,3,french,2,portuguese,1,spanish,6,,,,,,,,,,,2020-04-13T03:44:19+00:00,144,0,400,1200,,
7157885,0,GB,english,7,,,,,,,,,,,,,,,other,1,spanish,3,,,,,,,,,,,,,,,2020-04-16T11:23:45+00:00,252,1,800,1200,,
7158017,1,IT,italian,7,,,,,,,,,,,,,,,english,4,german,2,other,1,portuguese,3,spanish,3,,,,,,,,,2020-04-15T12:00:44+00:00,120,1,100,700,,
7158113,0,AR,spanish,7,,,,,,,,,,,,,,,english,6,french,2,german,4,other,1,portuguese,6,,,,,,,,,2020-04-28T09:14:41+00:00,22,1,600,1400,,
7158168,1,CN,chinese,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-04-08T03:12:10+00:00,251,1,300,600,,
7158705,0,UA,german,6,,,,,,,,,,,,,,,russian,5,ukrainian,7,,,,,,,,,,,,,,,2020-04-07T14:38:33+00:00,34,1,300,1600,,
7158777,1,PL,polish,7,,,,,,,,,,,,,,,english,4,french,3,,,,,,,,,,,,,,,2020-04-03T07:21:33+00:00,11,1,300,1000,,
7160787,0,JP,japanese,7,,,,,,,,,,,,,,,chinese,1,english,4,spanish,5,,,,,,,,,,,,,2020-04-07T03:44:03+00:00,202,1,600,1000,,
7161055,0,ES,spanish,7,,,,,,,,,,,,,,,english,4,french,4,japanese,1,other,1,,,,,,,,,,,2020-03-31T06:37:25+00:00,325,1,450,1200,,
7161209,1,BE,dutch,7,,,,,,,,,,,,,,,english,6,flemish,7,french,3,other,1,thai,3,,,,,,,,,2020-04-01T03:35:20+00:00,22,1,400,900,,
7161601,1,ES,spanish,7,,,,,,,,,,,,,,,english,5,other,1,russian,7,,,,,,,,,,,,,2020-04-21T09:41:58+00:00,17,1,500,1700,,
7161709,0,FR,french,7,,,,,,,,,,,,,,,english,6,other,1,persian(farsi),5,,,,,,,,,,,,,2020-03-31T07:13:45+00:00,187,1,800,2800,,
7161848,1,IT,english,6,italian,7,,,,,,,,,,,,,french,5,other,1,,,,,,,,,,,,,,,2020-04-22T11:25:03+00:00,161,1,700,1100,,
7162947,1,ES,spanish,7,,,,,,,,,,,,,,,catalan,7,french,1,,,,,,,,,,,,,,,2020-03-31T05:36:45+00:00,56,1,300,900,,
7163290,1,FR,french,7,,,,,,,,,,,,,,,chinese(taiwanese),1,english,5,german,1,korean,4,,,,,,,,,,,2020-04-07T02:39:49+00:00,143,1,800,1200,,
7164239,1,FR,french,7,,,,,,,,,,,,,,,english,4,indonesian,1,,,,,,,,,,,,,,,2020-04-02T07:15:41+00:00,295,1,500,1400,,
7165074,1,IT,italian,7,,,,,,,,,,,,,,,english,4,french,2,german,5,portuguese,1,russian,2,spanish,1,,,,,,,2020-04-15T11:52:42+00:00,137,1,200,1200,,
7165167,1,NZ,english,7,,,,,,,,,,,,,,,dutch,3,french,1,german,1,italian,1,other,1,persian(farsi),1,,,,,,,2020-03-31T11:02:23+00:00,84,1,450,1050,,
7165838,0,GB,english,7,,,,,,,,,,,,,,,lao,1,other,1,,,,,,,,,,,,,,,2020-04-03T07:35:45+00:00,123,1,400,1200,,
7166656,1,GB,english,7,,,,,,,,,,,,,,,catalan,4,french,4,other,1,spanish,5,,,,,,,,,,,2020-04-13T11:26:54+00:00,59,1,500,1200,,
7166836,1,CH,english,6,german,7,,,,,,,,,,,,,filipino(tagalog),2,french,1,japanese,1,swissgerman,7,,,,,,,,,,,2020-04-16T11:10:46+00:00,12,1,100,1800,,
7167232,0,FR,english,6,french,7,,,,,,,,,,,,,other,1,spanish,5,,,,,,,,,,,,,,,2020-04-03T11:11:30+00:00,282,1,700,900,,
7168536,1,ZA,english,7,,,,,,,,,,,,,,,afrikaans,7,german,3,russian,2,,,,,,,,,,,,,2020-04-02T07:31:38+00:00,105,1,399,699,,
7168689,1,JP,japanese,7,,,,,,,,,,,,,,,english,4,german,1,,,,,,,,,,,,,,,2020-05-08T10:48:56+00:00,104,1,200,600,,
7169404,1,US,english,7,,,,,,,,,,,,,,,french,3,german,4,slovak,2,spanish,2,,,,,,,,,,,2020-04-15T09:46:35+00:00,29,1,700,1400,,
7169872,1,ZA,english,7,,,,,,,,,,,,,,,afrikaans,5,other,1,,,,,,,,,,,,,,,2020-04-09T07:52:13+00:00,230,1,600,800,,
7170423,1,BW,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-13T08:13:14+00:00,175,1,300,800,,
7172048,0,CN,chinese,7,spanish,6,,,,,,,,,,,,,chinese(cantonese),7,english,4,other,1,,,,,,,,,,,,,2020-04-22T11:22:26+00:00,152,1,500,800,,
7172207,0,ES,spanish,7,,,,,,,,,,,,,,,arabic,3,catalan,5,english,4,french,3,italian,1,,,,,,,,,2020-04-24T16:38:12+00:00,43,1,600,1600,,
7172400,0,RU,english,6,,,,,,,,,,,,,,,chinese,2,russian,7,spanish,3,,,,,,,,,,,,,2020-04-07T03:22:34+00:00,16,1,500,1500,,
7172609,1,TH,thai,7,,,,,,,,,,,,,,,chinese,3,english,6,other,1,,,,,,,,,,,,,2020-04-03T11:19:08+00:00,189,1,300,830,,
7175810,0,JP,japanese,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2020-04-13T03:27:34+00:00,149,1,200,900,,
7175982,0,TR,english,7,,,,,,,,,,,,,,,arabic,7,other,1,turkish,4,,,,,,,,,,,,,2020-04-17T10:43:19+00:00,114,1,350,1200,,
7176152,1,CN,chinese,7,chinese(cantonese),7,,,,,,,,,,,,,english,5,japanese,2,,,,,,,,,,,,,,,2020-06-10T10:50:36+00:00,27,1,200,800,,
7176454,1,ZA,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-14T11:29:43+00:00,50,1,200,500,,
7176552,0,UY,english,6,spanish,7,,,,,,,,,,,,,french,4,other,1,portuguese,4,,,,,,,,,,,,,2020-04-02T11:15:39+00:00,61,1,500,1500,,
7176773,0,ES,spanish,7,,,,,,,,,,,,,,,catalan,7,english,4,german,1,italian,2,,,,,,,,,,,2020-04-07T04:08:15+00:00,256,1,800,1500,,
7177136,1,IT,english,6,german,6,spanish,6,,,,,,,,,,,hindi,6,italian,7,other,1,urdu,4,,,,,,,,,,,2020-04-13T08:18:36+00:00,99,1,500,900,,
7177659,0,GB,english,7,,,,,,,,,,,,,,,ewe,1,french,4,russian,3,,,,,,,,,,,,,2020-04-17T07:22:49+00:00,144,1,600,1400,,
7178629,1,KR,korean,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-05-26T11:01:09+00:00,33,1,600,1000,,
7179121,1,AU,french,7,,,,,,,,,,,,,,,english,6,spanish,6,,,,,,,,,,,,,,,2020-05-04T03:53:09+00:00,83,1,600,1200,,
7179908,0,VN,vietnamese,7,,,,,,,,,,,,,,,chinese,1,english,5,,,,,,,,,,,,,,,2020-05-04T03:57:03+00:00,51,1,300,1100,,
7180249,0,CZ,czech,7,english,6,,,,,,,,,,,,,bulgarian,4,other,1,spanish,4,,,,,,,,,,,,,2020-04-29T10:10:28+00:00,20,1,800,1500,,
7180562,1,ES,spanish,7,,,,,,,,,,,,,,,english,4,german,2,italian,4,,,,,,,,,,,,,2020-04-14T03:25:40+00:00,40,1,500,1200,,
7180634,0,PT,english,6,portuguese,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-23T11:11:41+00:00,165,1,400,950,,
7180909,1,GB,english,7,,,,,,,,,,,,,,,french,3,other,1,,,,,,,,,,,,,,,2020-04-16T11:21:05+00:00,97,1,200,900,,
7181470,1,ZA,english,7,,,,,,,,,,,,,,,afrikaans,5,other,1,russian,1,,,,,,,,,,,,,2020-04-02T07:25:10+00:00,238,1,400,700,,
7181949,1,BR,english,6,portuguese,7,,,,,,,,,,,,,french,1,spanish,3,,,,,,,,,,,,,,,2020-05-07T11:20:38+00:00,137,1,400,700,,
7181991,0,FR,english,6,french,7,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-09T07:27:43+00:00,202,1,500,2000,,
7182411,1,CO,spanish,7,,,,,,,,,,,,,,,english,4,other,1,,,,,,,,,,,,,,,2020-05-04T03:33:05+00:00,36,1,477,832,,
7182904,1,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-03T11:20:43+00:00,192,1,300,1100,,
7183045,0,GB,english,7,,,,,,,,,,,,,,,arabic,1,chinese,3,german,1,japanese,1,,,,,,,,,,,2020-04-17T10:44:44+00:00,179,1,700,2000,,
7184104,1,ES,spanish,7,,,,,,,,,,,,,,,english,5,french,7,,,,,,,,,,,,,,,2020-05-07T03:26:51+00:00,46,1,400,1400,,
7184187,1,US,english,7,,,,,,,,,,,,,,,arabic,1,burmese,1,french,2,japanese,2,khmer,1,other,1,spanish,1,thai,6,,,2020-04-03T04:04:34+00:00,41,1,600,1300,,
7184582,1,CN,chinese,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2020-04-14T09:35:09+00:00,253,1,400,900,,
7185749,1,PH,english,6,filipino(tagalog),7,,,,,,,,,,,,,chinese,1,japanese,1,korean,1,,,,,,,,,,,,,2020-04-24T03:29:03+00:00,72,1,300,600,,
7185786,1,PL,english,7,,,,,,,,,,,,,,,polish,7,spanish,1,,,,,,,,,,,,,,,2020-04-20T09:23:50+00:00,192,1,375,900,,
7185974,1,AU,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-16T07:43:04+00:00,157,0,100,800,,
7186679,1,US,english,7,,,,,,,,,,,,,,,thai,1,,,,,,,,,,,,,,,,,2020-04-09T07:26:34+00:00,299,1,200,700,,
7186920,0,MA,arabic,7,arabic(maghrebi),7,english,6,,,,,,,,,,,spanish,5,,,,,,,,,,,,,,,,,2020-05-04T13:43:32+00:00,33,1,300,900,,
7186936,0,ES,spanish,7,,,,,,,,,,,,,,,catalan,7,english,3,other,1,,,,,,,,,,,,,2020-05-06T09:21:12+00:00,74,1,400,1500,,
7187990,0,IT,italian,7,,,,,,,,,,,,,,,english,5,french,5,other,1,spanish,3,,,,,,,,,,,2020-04-14T11:07:05+00:00,186,1,400,1000,,
7189309,0,CA,english,7,,,,,,,,,,,,,,,chinese,1,,,,,,,,,,,,,,,,,2020-04-08T07:09:40+00:00,281,1,400,900,,
7190293,1,GB,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-21T07:29:05+00:00,78,1,200,800,,
7190302,1,CH,english,6,french,7,hebrew,6,,,,,,,,,,,arabic,2,german,5,italian,4,spanish,3,swissgerman,5,,,,,,,,,2020-05-06T11:29:59+00:00,148,1,500,1200,,
7191117,1,TR,english,6,turkish,7,,,,,,,,,,,,,other,1,spanish,2,,,,,,,,,,,,,,,2020-04-28T11:44:28+00:00,88,1,200,700,,
7192186,0,GB,english,6,,,,,,,,,,,,,,,spanish,4,,,,,,,,,,,,,,,,,2020-04-09T11:00:52+00:00,70,1,100,1100,,
7194706,1,RU,german,6,russian,7,,,,,,,,,,,,,english,3,other,1,,,,,,,,,,,,,,,2020-05-12T03:23:07+00:00,30,1,400,1000,,
7194942,1,CN,chinese,7,english,6,,,,,,,,,,,,,russian,1,,,,,,,,,,,,,,,,,2020-04-14T07:46:48+00:00,41,1,300,900,,
7196042,1,BA,english,6,,,,,,,,,,,,,,,bosnian,7,croatian,1,german,2,montenegrin,1,serbian,1,turkish,1,,,,,,,2020-04-13T11:32:49+00:00,99,1,250,550,,
7196079,0,EG,english,6,,,,,,,,,,,,,,,arabic,7,german,1,spanish,3,,,,,,,,,,,,,2020-05-04T07:40:06+00:00,52,1,200,1100,,
